Lexeme	WC	Flexion
nipigissu¦seq	N	–tsip, –tsit
nipikilliartuaarne¦q	N	–rup, –rit
nipikillisaat	N	–ip, –it
nipikillisa¦rpaa	V	–nngilaa
nipikillisi¦ppaa	V	–nngilaa
nipikilli¦sippaa	V	{–sinngilaa, –tinngilaa}
nipikilli¦voq	V	–nngilaq
nipikinne¦q	N	–rup, –rit
nipiki¦ppoq	V	–nngilaq
nipikisaa¦rpoq	V	–nngilaq
nipikits¦oq	N	–up, –ut
nipikitsoralanngu¦aq	N	–up, –it
nipileriffiit	N, pl.	-
nipilersoqataa¦voq	V	–nngilaq
nipiler¦soqataavoq	V	{–soqataanngilaq, –toqataanngilaq}
nipilersoqatigiinne¦q	N	–rup, –rit
nipiler¦soqatigiinneq	N	{–soqatigiinnerup, –toqatigiinnerup}, {–soqatigiinnerit, –toqatigiinnerit}
nipilersoqatigiissuit	N, pl.	-
nipiler¦soqatigiit	N, pl.	{–soqatigiit, –toqatigiit}
nipilersorne¦q	N	–rup, –rit
nipilersorpoq	V	(no generation)
nipilersortaanna¦rpoq	V	–nngilaq
nipilersortart¦oq	N	–up, –ut
nipilersortartut	N, pl.	-
nipilersort¦oq	N	–up, –ut
nipilersortorpalaa¦rpoq	V	–nngilaq
nipilersortut	N, pl.	-
nipilersugassia¦q	N	–p, –t
nipilersullaqqi¦ppoq	V	–nngilaq
nipilersullaqqiss¦oq	N	–up, –ut
nipilersullaqqi¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
nipilersuut	N	–ip, –it
nipiler¦suut	N	{–suutip, –tuutip}, {–suutit, –tuutit}
nipil¦ik	N	{–iup, –lip, –lup}, –lit
nipiliornaveersaarpoq	V	(no generation)
nipiliorne¦q	N	–rup, –rit
nipili¦orpoq	V	–unngilaq
nipiliortua¦rpoq	V	–nngilaq
nipilissuu¦voq	V	–nngilaq
nipilissu¦uvoq	V	{–aanngilaq, –unngilaq}
nipil¦issuuvoq	V	{–ersuaanngilaq, –ersuunngilaq, –issuaanngilaq, –issuunngilaq}
nipilliunne¦q	N	–rup, –rit
nipilliunnerit	N, pl.	-
nipilliu¦ppoq	V	–tinngilaq
nipilui¦ppoq	V	–nngilaq
nipilunne¦q	N	–rup, –rit
nipiluppallaaqaaq	V	(no generation)
nipilu¦ppoq	V	–nngilaq
nipilutsi¦ppaa	V	–nngilaa
nipilutsi¦ppoq	V	–nngilaq
nipilutt¦oq	N	–up, –ut
nipini¦ppoq	V	–nngilaq
nipinna¦rpoq	V	–nngilaq
nipinnart¦oq	N	–up, –ut
nipinnassu¦seq	N	–tsip, –tsit
nipinne¦q	N	–rup, –rit
nipinneqqut	N	–ip, –it
nipinneqqutaa¦voq	V	–nngilaq
nipinneqqutissa¦q	N	–p, –t
nipinnequ¦siorneq	N	{–siornerup, –tiliornerup}, {–siornerit, –tiliornerit}
nipinnequt	N	–ip, –it
nipinnert¦ooq	N	–uup, –uut
nipinnert¦orpoq	V	–unngilaq
nipinnerussaa¦rpoq	V	–nngilaq
nipinngane¦q	N	–rup, –rit
nipinngas¦oorpoq	V	–uunngilaq
nipinngasut	N, pl.	-
nipinngavallaaqaaq	V	(no generation)
nipinnga¦voq	V	–nngilaq
nipi¦ppaa	V	–nngilaa
nipi¦ppoq	V	–nngilaq
nipisa	N	–p, –t
nipisaa¦raq	N	–qqap, –qqat
nipisaasa¦q	N	–p, –t
nipisa¦k	N	–ap, –at
nipisallu¦k	N	–up, –it
nipisannia¦rpoq	V	–nngilaq
nipisa¦ppoq	V	–nngilaq
Nipisat	N, pl.	-
nipisata¦q	N	–p, –t
nipisat¦orpoq	V	–unngilaq
nipisa¦torpoq	V	{–sunngilaq, –tunngilaq}
nipisi¦voq	V	–nngilaq
nipitaler¦suut	N	{–suutip, –tuutip}, {–suutit, –tuutit}
nipitaliussa¦q	N	–p, –t
nipitartuliat	N	–ip, –it
nipitartuliat	N, pl.	-
nipitartuli¦orpoq	V	–unngilaq
nipitartut	N, pl.	-
nipitavi¦k	N	–up, –it
nipitinneqarsima¦voq	V	–nngilaq
nipit¦inneqarsimavoq	V	{–inneqarsimanngilaq, –sinneqarsimanngilaq}
nipiti¦ppaa	V	–nngilaa
nipit¦ippaa	V	{–inngilaa, –sinngilaa}
nipitisimavoq	V	(no generation)
nipitissima¦voq	V	–nngilaq
nipit¦issimavoq	V	{–issimanngilaq, –sissimanngilaq}
nipitita¦q	N	–p, –t
nipit¦itaq	N	{–itap, –sitap}, {–itat, –sitat}
nipititerine¦q	N	–rup, –rit
nipititsine¦q	N	–rup, –rit
nipit¦itsineq	N	{–itsinerup, –sitsinerup}, {–itsinerit, –sitsinerit}
nipititsi¦voq	V	–nngilaq
nipit¦itsivoq	V	{–itsinngilaq, –sitsinngilaq}
nipititta¦gaq	N	–kkap, –kkat
nipit¦ittagaq	N	{–ittakkap, –sittakkap}, {–ittakkat, –sittakkat}
nipit¦ooq	N	–uup, –uut
nipitoorsu¦aq	N	–up, –it
nipitsia¦rpoq	V	–nngilaq
nipittaat	N	–ip, –it
nipittart¦oq	N	–up, –ut
nipittoraluttuinnarpaa	V	(no generation)
nipittoriartuaarne¦q	N	–rup, –rit
nipitt¦orpaa	V	–unngilaa
nipitt¦orpoq	V	–unngilaq
nipittorsaat	N	–ip, –it
nipittorsimaa¦rpoq	V	–nngilaq
nipittortaat	N	–ip, –it
nipittortaat	N, pl.	-
nipittuu¦ppaa	V	–tinngilaa
nipituallaaqaaq	V	(no generation)
nipitusaarpallaart¦oq	N	–up, –ut
nipitusaa¦rpoq	V	–nngilaq
nipitussu¦seq	N	–tsip, –tsit
nipitu¦voq	V	–nngilaq
nipivi¦ppoq	V	–nngilaq
nipi¦voq	V	–nngilaq
nipoqqalavoq	V	(no generation)
nippaa¦ppaa	V	–tinngilaa
nippaari¦ppoq	V	–nngilaq
nippaarissi¦voq	V	–nngilaq
nippakkaluttuinna¦rpoq	V	–nngilaq
nippa¦ppoq	V	–nngilaq
nipparia¦rpoq	V	–nngilaq
nippari¦ppoq	V	–nngilaq
nipparne¦q	N	–rup, –rit
nippa¦rpaa	V	–nngilaa
nippa¦rpoq	V	–nngilaq
nippassimaarpoq	V	(no generation)
ni¦ppoq	V	–nngilaq
nippukkiart¦orpoq	V	–unngilaq
nippunnassu¦seq	N	–tsip, –tsit
nippunne¦q	N	–rup, –rit
nippunnert¦ooq	N	–uup, –uut
nippu¦ppoq	V	{–nngilaq, –tinngilaq}
nippusimas¦oq	N	–up, –ut
nippusima¦voq	V	–nngilaq
nipput	N	–ip, –it
nipputaa¦voq	V	–nngilaq
nipputig¦aa	V	–inngilaa
nipput¦sippaa	V	{–inngilaa, –sinngilaa}
nipputta¦rpoq	V	–nngilaq
nipputt¦oorpoq	V	–uunngilaq
nipputt¦oq	N	–up, –ut
nissaag¦aa	V	–inngilaa
nissaakkajuppoq	V	(no generation)
nissaalaa¦rpoq	V	–nngilaq
nissaa¦laarpoq	V	{–laanngilaq, –tilaanngilaq}
nissaanne¦q	N	–rup, –rit
nissaa¦ppallappoq	V	{–pallanngilaq, –ppallanngilaq, –terpallanngilaq}
nissaa¦ppoq	V	{–nngilaq, –tinngilaq}
nissaa¦q	N	–p, –t
nissa¦aq	V	–nngilaq
nissaasat	N	–ip, –it
nissaasat	N, pl.	-
nissa¦k	N	–ap, –at
nissappallanne¦q	N	–rup, –rit
nissappalla¦ppoq	V	–nngilaq
nissappallattoqanngilaq	V	(no generation)
nissappallattunnguaqanngits¦oq	N	–up, –ut
nissa¦q	N	–p, –t
nissaqattaa¦q	N	–p, –t
nissaqattal¦ik	N	{–iup, –lip, –lup}, –lit
nissat	N, pl.	-
nissavarsueru¦ppoq	V	–tinngilaq
nissavarsu¦k	N	–up, –it
nissavarsuni¦ppoq	V	–nngilaq
nisseri¦voq	V	–nngilaq
niss¦erpoq	V	–inngilaq
nissi	N	–p, –t
nissiaallaqqi¦ppoq	V	–nngilaq
nissiaane¦q	N	–rup, –rit
nissiaat	N	–ip, –it
nissiaavi¦k	N	–up, –it
nissiaa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
nissiaa¦voq	V	–nngilaq
niss¦iaraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
nissia¦rpaa	V	–nngilaa
nissi¦gaq	N	–kkap, –kkat
nissigu¦ppoq	V	–nngilaq
nissii¦voq	V	–nngilaq
nissi¦k	N	–up, –it
nissikullattaane¦q	N	–rup, –rit
nissikullattaasi¦orpoq	V	–unngilaq
nissikullattaa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
nissikullattaat	N	–ip, –it
nissikullattaa¦voq	V	–nngilaq
nissikullattagassia¦q	N	–p, –t
nissikullatta¦rpaa	V	–nngilaa
nissilia¦q	N	–p, –t
nissili¦voq	V	–nngilaq
nissimaa¦q	N	–p, –t
nissinniut	N	–ip, –it
ni¦ssinniut	N	{–ssinniutip, –tsinniutip}, {–ssinniutit, –tsinniutit}
nissipa¦ppaa	V	–nngilaa
nissi¦ppaa	V	–nngilaa
ni¦ssippaa	V	{–ssinngilaa, –tsinngilaa}
nississ¦orpoq	V	–unngilaq
nississu¦aq	N	–up, –it
nississullaqqi¦ppoq	V	–nngilaq
nissita¦q	N	–p, –t
ni¦ssitaq	N	{–ssitap, –tsitap}, {–ssitat, –tsitat}
nissitsi¦voq	V	–nngilaq
ni¦ssitsivoq	V	{–ssitsinngilaq, –tsitsinngilaq}
nissittart¦oq	N	–up, –ut
ni¦ssittartoq	N	{–ssittartup, –tsittartup}, {–ssittartut, –tsittartut}
nissiu¦ppoq	V	–tinngilaq
nissiut	N	–ip, –it
nissut	N, pl.	-
ni¦ssut	N, pl.	{–ssut, –ttut}
nitseria¦q	N	–p, –t
nits¦erpaa	V	–inngilaa
nittaakkunnaarne¦q	N	–rup, –rit
nittaakkunnaa¦rpoq	V	–nngilaq
nittaalaanngua¦rpoq	V	–nngilaq
nittaalannguatsiarpoq	V	(no generation)
nittaal¦aq	N	–lap, –lat
nittaalaqa¦rpoq	V	–nngilaq
nittaalarpaluk	N	–up, –it
nittaalarpalu¦k	N	–up, –it
nittaala¦rpoq	V	–nngilaq
nittaalarsi¦orpoq	V	–unngilaq
nittaalarsu¦aq	N	–up, –it
nittaalartorsuu¦voq	V	–nngilaq
nittaalartorsu¦uvoq	V	{–aanngilaq, –unngilaq}
nittaalarunnaa¦rpoq	V	–nngilaq
nittaall¦erpoq	V	–inngilaq
nittaalleruttorne¦q	N	–rup, –rit
nittaane¦q	N	–rup, –rit
nittaanne¦q	N	–rup, –rit
nittaannia¦rpoq	V	–nngilaq
nittaa¦ppoq	V	–nngilaq
nittaa¦rpoq	V	–nngilaq
nittaasarne¦q	N	–rup, –rit
nittaasart¦oq	N	–up, –ut
nittaats¦oq	N	–up, –ut
nittaatsorsuu¦voq	V	–nngilaq
nittaatsorsu¦uvoq	V	{–aanngilaq, –unngilaq}
nittaa¦voq	V	–nngilaq
nittangaja¦ppoq	V	–nngilaq
nittangeqattaarne¦q	N	–rup, –rit
nittangeqattaa¦rpoq	V	–nngilaq
nittangerne¦q	N	–rup, –rit
nittang¦erpoq	V	–inngilaq
nittangersorsuu¦voq	V	–nngilaq
nittangersorsu¦uvoq	V	{–aanngilaq, –unngilaq}
nittanger¦sorsuuvoq	V	{–sorsuaanngilaq, –sorsuunngilaq, –torsuaanngilaq, –torsuunngilaq}
nittangiu¦ppaa	V	–tinngilaa
nittangiussaa¦voq	V	–nngilaq
nittar¦eerpoq	V	–iinngilaq
nitta¦rpaa	V	–nngilaa
nitta¦rpoq	V	–nngilaq
nittarsaane¦q	N	–rup, –rit
nittarsaa¦ppaa	V	–tinngilaa
nittarsaassine¦q	N	–rup, –rit
nittarsaassi¦voq	V	–nngilaq
nittarsaa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
nittarsima¦voq	V	–nngilaq
nittarta¦gaq	N	–kkap, –kkat
nittartakkat	N, pl.	-
nittarteri¦voq	V	–nngilaq
nittart¦erpaa	V	–inngilaa
nittavi¦ppoq	V	–nngilaq
nitta¦voq	V	–nngilaq
nitt¦oorpoq	V	–uunngilaq
ni¦u	N	{–ssup, –up}, {–ssut, –ut}
niu¦aa	V	–nngilaa
niuaa¦ppaa	V	–nngilaa
niuaa¦ppoq	V	–nngilaq
niuaassi¦voq	V	–nngilaq
niuaatari¦voq	V	–nngilaq
niuaa¦voq	V	–nngilaq
niuarfi¦k	N	–up, –it
niua¦rpaa	V	–nngilaa
niua¦rpoq	V	–nngilaq
niueqat	N	–ip, –it
niueqatigiiffeqarne¦q	N	–rup, –rit
niueqatigiiffi¦k	N	–up, –it
niueqatigiinne¦q	N	–rup, –rit
niueqatigii¦ttarfik	N	{–ssarfiup, –ttarfiup}, {–ssarfiit, –ttarfiit}
niueqatigisa¦q	N	–p, –t
niuerfig¦aa	V	–inngilaa
niuerfigisa¦q	N	–p, –t
niuerfi¦k	N	–up, –it
niuerfiunerpaa¦soq	N	{–jusup, –sup}, {–jusut, –sut}
niueriaa¦seq	N	–tsip, –tsit
niueriartortarfi¦k	N	–up, –it
niuerne¦q	N	–rup, –rit
niuernerlu¦ppoq	V	–nngilaq
Niuernermik Ilinniarfi¦k	Prop	–up, –it
niuernia¦q	N	–p, –t
niuerniaqatigiit	N, pl.	-
niuerniarfi¦k	N	–up, –it
niuerniarne¦q	N	–rup, –rit
niuernia¦rpoq	V	–nngilaq
niuerniartarne¦q	N	–rup, –rit
niuerniat	N, pl.	-
niu¦erpaa	V	–inngilaa
niu¦erpoq	V	–inngilaq
niuertarfeqarfi¦k	N	–up, –it
niuertarfeqarne¦q	N	–rup, –rit
niuertarfi¦k	N	–up, –it
niuertarfipala¦aq	N	{–ap, –up}, {–at, –it}
niuertarfissu¦aq	N	–up, –it
niuerti¦ppaa	V	–nngilaa
niuertitsine¦q	N	–rup, –rit
niuertitsis¦oq	N	–up, –ut
niuertitsi¦voq	V	–nngilaq
niuert¦oq	N	–up, –ut
niuertoqarfi¦k	N	–up, –it
niuertoqatigiit	N, pl.	-
niuertorsu¦aq	N	–up, –it
niuertoru¦seq	N	–tsip, –tsit
niuertoruseqarfi¦k	N	–up, –it
niuertoruseqarfimmiu	N	–p, –t
niuertussanng¦orpoq	V	–unngilaq
niuertussa¦q	N	–p, –t
niuertuugalu¦aq	N	{–ap, –up}, –it
niuertuu¦voq	V	–nngilaq
niuerulu¦ppoq	V	–nngilaq
niuffagiaat	N	–ip, –it
niuffagia¦q	N	–p, –t
niuffagia¦rpoq	V	–nngilaq
niuffagiut	N	–ip, –it
niuffari¦ppoq	V	–nngilaq
niuffarissaa¦rpoq	V	–nngilaq
niuffariss¦oq	N	–up, –ut
niuffari¦ssoq	N	{–ssup, –ttup}, {–ssut, –ttut}
niuffarivi¦ppoq	V	–nngilaq
niuffarlu¦ppoq	V	–nngilaq
niuffig¦aa	V	–inngilaa
niuffi¦orpaa	V	–unngilaa
niuffi¦orpoq	V	–unngilaq
niu¦iarneq	N	{–ajarnerup, –iarnerup}, {–ajarnerit, –iarnerit}
niu¦iarpaa	V	{–ajanngilaa, –ianngilaa}
niuiarpoq	V	(no generation)
niu¦iarsimavoq	V	{–ajarsimanngilaq, –iarsimanngilaq}
niuiarti¦ppaa	V	–nngilaa
niu¦iartippaa	V	{–ajartinngilaa, –iartinngilaa}
niujart¦orpaa	V	–unngilaa
niujart¦orpoq	V	–unngilaq
niukilla¦k	N	–ap, –at
niuki¦ppoq	V	–nngilaq
niukisaa¦rpoq	V	–nngilaq
niukits¦oq	N	–up, –ut
niukkaa¦q	N	–p, –t
niukka¦rpoq	V	–nngilaq
niul¦eq	N	–ip, –it
niuleraa¦q	N	–p, –t
niuleri¦voq	V	–nngilaq
niul¦erpaa	V	–inngilaa
niul¦ik	N	{–iup, –lip, –lup}, –lit
niul¦oq	N	–up, –ut
niulort¦ooq	N	–uup, –uut
niulu	N	–p, –t
niuluiarnik¦oq	N	–up, –ut
niulu¦iarnikoq	N	{–ajarnikup, –iarnikup}, {–ajarnikut, –iarnikut}
niuluia¦rpaa	V	–nngilaa
niulu¦iarpaa	V	{–ajanngilaa, –ianngilaa}
niuluia¦rpoq	V	–nngilaq
niulukinaa¦rpaa	V	–nngilaa
niuluki¦ppoq	V	–nngilaq
niulukkunnaa¦rpoq	V	–nngilaq
niulu¦ppoq	V	–nngilaq
niulussi¦voq	V	–nngilaq
niulutaki¦ppoq	V	–nngilaq
niuluta¦q	N	–p, –t
niulut¦aq	N	{–ap, –tap}, {–at, –tat}
niulutt¦oq	N	–up, –ut
niune¦q	N	–rup, –rit
niungalaa¦rpoq	V	–nngilaq
niungas¦oq	N	–up, –ut
niungavallaaqaaq	V	(no generation)
niunga¦voq	V	–nngilaq
niung¦erpaa	V	–inngilaa
niunnga¦rpaa	V	–nngilaa
niunnga¦rpoq	V	–nngilaq
niunngart¦oorpoq	V	–uunngilaq
niunngartorujussu¦uvoq	V	{–aanngilaq, –unngilaq}
niusaat	N	–ip, –it
niusarfi¦k	N	–up, –it
niusi¦voq	V	–nngilaq
niussari¦ppoq	V	–nngilaq
niussarivi¦ppoq	V	–nngilaq
niussikkiart¦orpoq	V	–unngilaq
niussinngitsoorpoq	V	(no generation)
niussippoq	V	(no generation)
niutaaki¦ppoq	V	–nngilaq
niutaakits¦oq	N	–up, –ut
niutaa¦q	N	–p, –t
niutaaqqort¦ooq	N	–uup, –uut
niutaassia¦q	N	–p, –t
niuta¦k	N	–ap, –at
niuta¦q	N	–p, –t
niutass¦erpaa	V	–inngilaa
niutassia¦q	N	–p, –t
niuti¦ppaa	V	–nngilaa
niut¦ooq	N	–uup, –uut
niutoorsu¦aq	N	–up, –it
niutsi¦ppaa	V	–nngilaa
niutsi¦t	N	–sip, –sit
ni¦utsit	N, pl.	{–putsit, –utsit}
niutsivi¦k	N	–up, –it
niutsivissi¦voq	V	–nngilaq
niutsivittaa¦rpoq	V	–nngilaq
niuunne¦q	N	–rup, –rit
niuu¦ppoq	V	–tinngilaq
niuusa¦q	N	–p, –t
niu¦voq	V	–nngilaq
Nivaa¦q	N	–p, –t
nivaat	N	–ip, –it
nivaat	N, pl.	-
nivaataa¦raq	N	–qqap, –qqat
nivaat¦aq	N	{–ap, –tap}, {–at, –tat}
nivaatarsi¦voq	V	–nngilaq
nivaatarsu¦aq	N	–up, –it
nivaats¦erpoq	V	–inngilaq
nivaatsi¦orpoq	V	–unngilaq
nivaatsisa¦rpoq	V	–nngilaq
niva¦gaq	N	–kkap, –kkat
nivagassa¦q	N	–p, –t
nivakkia¦rpoq	V	–nngilaq
nivanne¦q	N	–rup, –rit
niva¦ppaa	V	–nngilaa
niva¦ppoq	V	–nngilaq
nivata¦q	N	–p, –t
nivattaassu¦aq	N	–up, –it
nivattaassuit	N, pl.	-
nivattaa¦voq	V	–nngilaq
nivatt¦oq	N	–up, –ut
niv¦erpoq	V	–inngilaq
niversimaarpoq	V	(no generation)
niverti¦ppaa	V	–nngilaa
nivi¦aq	N	–ssap, –ssat
niviarsiaanni¦voq	V	–nngilaq
niviarsiaassu¦seq	N	–tsip, –tsit
niviarsiaa¦voq	V	–nngilaq
niviarsianngu¦aq	N	–up, –it
niviarsiapalaa¦q	N	–p, –t
niviarsiapilunne¦q	N	–rup, –rit
niviarsia¦q	N	–p, –t
niviarsi¦aq	N	–ssap, –ssat
niviarsiaqqat	N, pl.	-
niviarsiaranngu¦aq	N	–up, –it
niviarsia¦raq	N	–qqap, –qqat
niviarsiatoq¦aq	N	{–qap, –ap}, {–qat, –at}
niviarsiatoq¦aq	N	–qap, –qat
niviarsiatsiala¦k	N	–ap, –at
niviarsiatsia¦q	N	–ap, –at
niviarsiatsia¦q	N	–p, –t
niviarsiut	N	–ip, –it
nivingaanna¦rpoq	V	–nngilaq
nivingakataarti¦ppaa	V	–nngilaa
nivingas¦oq	N	–up, –ut
nivingasul¦erpoq	V	–inngilaq
nivingasuli¦ppoq	V	–nngilaq
nivingasulitt¦oq	N	–up, –ut
nivingasuli¦ttoq	N	{–ssup, –ttup}, {–ssut, –ttut}
nivingataalu¦ppoq	V	–nngilaq
nivingata¦q	N	–p, –t
nivingataqart¦oq	N	–up, –ut
nivingavallaa¦rpoq	V	–nngilaq
nivinga¦voq	V	–nngilaq
nivinngaane¦q	N	–rup, –rit
nivinngaat	N	–ip, –it
nivinngaatiteriffig¦aa	V	–inngilaa
nivinngaatiteri¦voq	V	–nngilaq
nivinngaa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
nivinngaavilers¦orpaa	V	–unngilaa
nivinngaa¦vilersorpaa	V	{–ffilersunngilaa, –vilersunngilaa}
nivinngaa¦voq	V	–nngilaq
nivinngagaane¦q	N	–rup, –rit
nivinnga¦rpaa	V	–nngilaa
nivinnga¦rpoq	V	–nngilaq
niviorneqart¦oq	N	–up, –ut
nivi¦orpaa	V	–unngilaa
nivi¦orpoq	V	–unngilaq
nivisaa¦rpaa	V	–nngilaa
nivisaarut	N	–ip, –it
nivissat	N, pl.	-
nivits¦erpaa	V	–inngilaa
niviugaaru¦ppoq	V	–tinngilaq
niviu¦gak	N	–kkap, –kkat
niviugani¦ppoq	V	–nngilaq
niviuga¦ppaa	V	–nngilaa
niviugassu¦aq	N	–up, –it
niviukk¦erpoq	V	–inngilaq
niviukkersorsuu¦voq	V	–nngilaq
niviukkersorsu¦uvoq	V	{–aanngilaq, –unngilaq}
niviukker¦sorsuuvoq	V	{–sorsuaanngilaq, –sorsuunngilaq, –torsuaanngilaq, –torsuunngilaq}
nivi¦vaa	V	–nngilaa
nooqatig¦aa	V	–inngilaa
nooqattaa¦rpoq	V	–nngilaq
nooqattaarti¦ppaa	V	–nngilaa
n¦ooqquaa	V	{–ooqqunngilaa, –uuteqqunngilaa}
nooqqusaa¦voq	V	–nngilaq
n¦ooqqusaavoq	V	{–ooqqusaanngilaq, –uuteqqusaanngilaq}
nooqus¦erpaa	V	–inngilaa
nooqu¦serpaa	V	{–sinngilaa, –tilinngilaa}
nooqusiu¦ppaa	V	–tinngilaa
nooqu¦siuppaa	V	{–siutinngilaa, –tiliutinngilaa}
nooqut	N	–ip, –it
nooqutaa¦voq	V	–nngilaq
nooqut¦aq	N	{–ap, –tap}, {–at, –tat}
noor'lu	N	–p, –t
noorl¦eq	N	{–erup, –iup}, {–erit, –iit}
noorlers¦ooq	N	–uup, –uut
noorlers¦oorpoq	V	–uunngilaq
Noorliit	N, pl.	–t
Noorliit	Prop, pl.	-
noorl¦iit	N, pl.	{–erit, –iit}
noorliu¦voq	V	–nngilaq
noorl¦iuvoq	V	{–erunngilaq, –iunngilaq}
noorpiaanii¦ppoq	V	–nngilaq
noqaasarne¦q	N	–rup, –rit
noqaas¦erpaa	V	–inngilaa
noqaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
noqaat	N	–ip, –it
noqaataaru¦ppoq	V	–tinngilaq
noqarne¦q	N	–rup, –rit
noqa¦rpaa	V	–nngilaa
noqa¦rpoq	V	–nngilaq
noqarsa¦rpoq	V	–nngilaq
noqarsimas¦oq	N	–up, –ut
noqartaa	N	–p, –t
noqartaaru¦ppoq	V	–tinngilaq
noqartaarussi¦vaa	V	–nngilaa
noqartarne¦q	N	–rup, –rit
noqartart¦oq	N	–up, –ut
noqarteqa¦rpoq	V	–nngilaq
noqarti	N	–p, –t
noqartil¦ik	N	{–iup, –lip, –lup}, –lit
noqartilitoq¦aq	N	–qap, –qat
noqartitaa¦rpoq	V	–nngilaq
noqartitsisart¦oq	N	–up, –ut
noqart¦oorpoq	V	–uunngilaq
noqartoortarne¦q	N	–rup, –rit
noqart¦orpaa	V	–unngilaa
noqartui¦voq	V	–nngilaq
noqartuut	N	–ip, –it
noqaru¦serpaa	V	{–sinngilaa, –tilinngilaa}
noqaru¦sersorpaa	V	{–sersunngilaa, –tilersunngilaa}
noqarut	N	–ip, –it
noqarutaaja¦rpaa	V	–nngilaa
noqarutaaja¦rpoq	V	–nngilaq
noqasu¦ppoq	V	–nngilaq
noqasuttorsuu¦voq	V	–nngilaq
noqasuttorsu¦uvoq	V	{–aanngilaq, –unngilaq}
noqataa¦rpoq	V	–nngilaq
noqataartuarpoq	V	(no generation)
noqavi¦ppoq	V	–nngilaq
noqikkaluarniarpaa	V	(no generation)
noqillaqqi¦ppoq	V	–nngilaq
noqillaqqissuu¦voq	V	–nngilaq
noqillaqqi¦ssuuvoq	V	{–ssuunngilaq, –ttuunngilaq}
noqimaa¦rpaa	V	–nngilaa
noqimaa¦rpoq	V	–nngilaq
noqimaartuarpaa	V	(no generation)
noqimaartuarpoq	V	(no generation)
noqi¦ppaa	V	–nngilaa
noqippoq	V	(no generation)
noqissutig¦aa	V	–inngilaa
noqitsigisa¦q	N	–p, –t
noqitsi¦ppaa	V	–nngilaa
noqitsi¦voq	V	–nngilaq
noqittaas¦erpaa	V	–inngilaa
noqittaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
noqittaat	N	–ip, –it
noqqaajui¦ppoq	V	–nngilaq
noqqaajusaa¦rpoq	V	–nngilaq
noqqaal¦erpoq	V	–inngilaq
noqqaane¦q	N	–rup, –rit
noqqaanertu¦voq	V	–nngilaq
noqqaaniarne¦q	N	–rup, –rit
noqqaas¦oq	N	–up, –ut
noqqaassut	N	–ip, –it
noqqaassut	N, pl.	-
noqqaassuteqarne¦q	N	–rup, –rit
noqqaassutig¦aa	V	–inngilaa
noqqaassutiginni¦ppoq	V	–nngilaq
noqqaatsavi¦ppoq	V	–nngilaq
noqqaa¦voq	V	–nngilaq
noqqart¦ooq	N	–uup, –uut
noqqillaatig¦aa	V	–inngilaa
noqqilla¦ppoq	V	–nngilaq
noqqillatsi¦ppaa	V	–nngilaa
noqqoruunne¦q	N	–rup, –rit
noqqus¦erpaa	V	–inngilaa
noqqu¦serpaa	V	{–sinngilaa, –tilinngilaa}
noqqut	N	–ip, –it
noqqutaa¦voq	V	–nngilaq
norajoqq¦erpoq	V	–inngilaq
norajoraa¦voq	V	–nngilaq
norajora¦k	N	–ap, –at
norajorassu¦aq	N	–up, –it
Norge¦miu	N	{–miup, –rmiup}, {–miut, –rmiut}
Norge¦miut	N, pl.	{–miut, –rmiut}
norl¦oq	N	–up, –ut
norlul¦erpaa	V	–inngilaa
normannerit	N	–ip, –it
norm¦oru	N	{–orup, –up}, {–orut, –ut}
norm¦orulersorpaa	V	{–orulersunngilaa, –ulersunngilaa}
norm¦orulersuivoq	V	{–orulersuinngilaq, –ulersuinngilaq}
norm¦orulersuut	N	{–orulersuutip, –orulertuutip, –ulersuutip, –ulertuutip}, {–orulersuutit, –orulertuutit, –ulersuutit, –ulertuutit}
norm¦u	N	{–orup, –up}, {–orut, –ut}
norm¦ulersorpaa	V	{–orulersunngilaa, –ulersunngilaa}
norm¦ulersuivoq	V	{–orulersuinngilaq, –ulersuinngilaq}
norraats¦oq	N	–up, –ut
norral¦ik	N	{–iup, –lip, –lup}, –lit
norra¦q	N	–rup, –rit
norra¦rpoq	V	–nngilaq
norrisa¦rpoq	V	–nngilaq
nors¦aliorpoq	V	{–aliunngilaq, –iunngilaq}
norsa¦q	N	–p, –t
norsassa¦q	N	–p, –t
norserfi¦k	N	–up, –it
norsi¦orpaa	V	–unngilaa
nors¦iorpoq	V	{–aliunngilaq, –iunngilaq}
norsk¦eq	N	–ip, –it
novembari	N	–p, –t
nuaarsaasi¦orpoq	V	–unngilaq
nuaarsaa¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
nuaarsaat	N	–ip, –it
nuaarsarfi¦k	N	–up, –it
nuaarsarfiu¦voq	V	–nngilaq
nuaasa¦q	N	–p, –t
nua¦k	N	–ap, –at
nuakkunnaa¦rpoq	V	–nngilaq
nuakoorfi¦k	N	–up, –it
